scientificName;spCode;organismID;towN;vessel;date;mortality;TL;MAT;SEX;DEPTH;DUR;SPEED;TOWMASS;DECKTIME;CLOUD;SEASTATE;WIND;ATEMP;DTEMP
Galeus melastomus;Gmelastomus;2225;20;2;27/04/2021;0;19,5;0;0;302;3,67;3;316,1922009;104,0697674;0,5;0;0;15,26567932;1,691991767
Galeus melastomus;Gmelastomus;2226;20;2;27/04/2021;0;21;0;1;302;3,67;3;316,1922009;104,5348837;0,5;0;0;15,26567932;1,691991767
Galeus melastomus;Gmelastomus;2227;20;2;27/04/2021;0;14;0;0;302;3,67;3;316,1922009;105;0,5;0;0;15,26567932;1,691991767
Galeus melastomus;Gmelastomus;2228;17;2;15/04/2021;0;46,5;0;0;339;3,2834;3,1;156,8002957;61,12820513;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2229;17;2;15/04/2021;0;28;0;0;339;3,2834;3,1;156,8002957;61,92307692;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2230;17;2;15/04/2021;0;46;0;0;339;3,2834;3,1;156,8002957;62,71794872;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2231;17;2;15/04/2021;0;21;0;1;339;3,2834;3,1;156,8002957;63,51282051;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2232;17;2;15/04/2021;0;22;0;0;339;3,2834;3,1;156,8002957;64,30769231;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2233;17;2;15/04/2021;0;57;1;1;339;3,2834;3,1;156,8002957;65,1025641;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2234;17;2;15/04/2021;0;34;0;0;339;3,2834;3,1;156,8002957;65,8974359;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2235;17;2;15/04/2021;0;23;0;1;339;3,2834;3,1;156,8002957;66,69230769;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2236;17;2;15/04/2021;0;29;0;1;339;3,2834;3,1;156,8002957;67,48717949;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2237;17;2;15/04/2021;0;20,5;0;0;339;3,2834;3,1;156,8002957;68,28205128;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2238;17;2;15/04/2021;0;22;0;0;339;3,2834;3,1;156,8002957;69,07692308;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2239;17;2;15/04/2021;0;19;0;1;339;3,2834;3,1;156,8002957;69,87179487;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2240;17;2;15/04/2021;0;30;0;0;339;3,2834;3,1;156,8002957;70,66666667;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2241;17;2;15/04/2021;0;13,5;0;1;339;3,2834;3,1;156,8002957;71,46153846;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2242;17;2;15/04/2021;0;23;0;1;339;3,2834;3,1;156,8002957;72,25641026;0,875;3;4;13,70320763;0,091346405
Galeus melastomus;Gmelastomus;2243;16;2;15/04/2021;1;56;1;1;600;3,3834;3,05;169,7873523;32,25641026;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2244;16;2;15/04/2021;1;43;0;0;600;3,3834;3,05;169,7873523;36,25641026;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2245;16;2;15/04/2021;1;56;1;0;600;3,3834;3,05;169,7873523;36,8974359;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2246;16;2;15/04/2021;1;52;1;0;600;3,3834;3,05;169,7873523;37,53846154;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2247;16;2;15/04/2021;0;13;0;1;600;3,3834;3,05;169,7873523;38,17948718;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2248;16;2;15/04/2021;1;53;1;0;600;3,3834;3,05;169,7873523;38,82051282;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2249;16;2;15/04/2021;1;57;1;1;600;3,3834;3,05;169,7873523;39,46153846;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2250;16;2;15/04/2021;1;49;0;0;600;3,3834;3,05;169,7873523;40,1025641;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2251;16;2;15/04/2021;1;59;1;0;600;3,3834;3,05;169,7873523;40,74358974;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2252;16;2;15/04/2021;1;52;1;0;600;3,3834;3,05;169,7873523;41,38461538;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2253;16;2;15/04/2021;1;54;1;0;600;3,3834;3,05;169,7873523;42,02564103;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2254;16;2;15/04/2021;1;51;1;0;600;3,3834;3,05;169,7873523;42,66666667;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2255;16;2;15/04/2021;1;46;0;0;600;3,3834;3,05;169,7873523;43,30769231;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2256;16;2;15/04/2021;1;51;1;0;600;3,3834;3,05;169,7873523;43,94871795;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2257;16;2;15/04/2021;1;34;0;1;600;3,3834;3,05;169,7873523;44,58974359;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2258;16;2;15/04/2021;1;46;1;1;600;3,3834;3,05;169,7873523;45,23076923;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2259;16;2;15/04/2021;1;54;1;1;600;3,3834;3,05;169,7873523;45,87179487;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2260;16;2;15/04/2021;1;53;1;0;600;3,3834;3,05;169,7873523;46,51282051;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2261;16;2;15/04/2021;1;50;1;0;600;3,3834;3,05;169,7873523;47,15384615;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2262;16;2;15/04/2021;1;49;0;0;600;3,3834;3,05;169,7873523;47,79487179;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2263;16;2;15/04/2021;1;44;0;1;600;3,3834;3,05;169,7873523;48,43589744;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2264;16;2;15/04/2021;1;39;0;1;600;3,3834;3,05;169,7873523;49,07692308;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2265;16;2;15/04/2021;1;52;1;0;600;3,3834;3,05;169,7873523;49,71794872;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2266;16;2;15/04/2021;1;33;0;1;600;3,3834;3,05;169,7873523;50,35897436;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2267;16;2;15/04/2021;1;40;0;1;600;3,3834;3,05;169,7873523;51;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2268;16;2;15/04/2021;1;50;1;0;600;3,3834;3,05;169,7873523;51,64102564;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2269;16;2;15/04/2021;0;38;0;1;600;3,3834;3,05;169,7873523;52,28205128;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2270;16;2;15/04/2021;1;58;1;1;600;3,3834;3,05;169,7873523;52,92307692;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2271;16;2;15/04/2021;1;52;1;0;600;3,3834;3,05;169,7873523;53,56410256;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2272;16;2;15/04/2021;1;58;1;1;600;3,3834;3,05;169,7873523;54,20512821;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2273;16;2;15/04/2021;1;37;0;1;600;3,3834;3,05;169,7873523;54,84615385;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2274;16;2;15/04/2021;0;27;0;1;600;3,3834;3,05;169,7873523;55,48717949;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2275;16;2;15/04/2021;1;54;1;0;600;3,3834;3,05;169,7873523;56,12820513;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2276;16;2;15/04/2021;1;59;1;1;600;3,3834;3,05;169,7873523;56,76923077;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2277;16;2;15/04/2021;0;47;0;0;600;3,3834;3,05;169,7873523;57,41025641;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2278;16;2;15/04/2021;1;55;1;0;600;3,3834;3,05;169,7873523;58,05128205;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2279;16;2;15/04/2021;0;53;1;1;600;3,3834;3,05;169,7873523;58,69230769;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2280;16;2;15/04/2021;0;56;1;0;600;3,3834;3,05;169,7873523;59,33333333;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2281;16;2;15/04/2021;0;52;1;0;600;3,3834;3,05;169,7873523;59,97435897;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2282;16;2;15/04/2021;1;56;1;0;600;3,3834;3,05;169,7873523;60,61538462;0,875;2;3;14,09098072;0,658568571
Galeus melastomus;Gmelastomus;2283;41;2;02/08/2021;0;49,8;0;0;525;3,2834;2,95;211,6223597;28;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2284;41;2;02/08/2021;0;48,5;0;0;525;3,2834;2,95;211,6223597;28,56976744;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2285;41;2;02/08/2021;0;35,4;0;0;525;3,2834;2,95;211,6223597;29,13953488;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2286;41;2;02/08/2021;0;27,2;0;0;525;3,2834;2,95;211,6223597;29,70930233;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2287;41;2;02/08/2021;0;21,2;0;1;525;3,2834;2,95;211,6223597;30,27906977;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2288;41;2;02/08/2021;0;29,2;0;0;525;3,2834;2,95;211,6223597;30,84883721;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2289;41;2;02/08/2021;0;31;0;0;525;3,2834;2,95;211,6223597;31,41860465;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2290;41;2;02/08/2021;0;25,1;0;1;525;3,2834;2,95;211,6223597;31,98837209;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2291;41;2;02/08/2021;0;38;0;0;525;3,2834;2,95;211,6223597;32,55813953;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2292;41;2;02/08/2021;0;35,6;0;1;525;3,2834;2,95;211,6223597;33,12790698;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2293;41;2;02/08/2021;0;35;0;1;525;3,2834;2,95;211,6223597;33,69767442;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2294;41;2;02/08/2021;0;28,5;0;1;525;3,2834;2,95;211,6223597;34,26744186;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2295;41;2;02/08/2021;0;30;0;0;525;3,2834;2,95;211,6223597;34,8372093;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2296;41;2;02/08/2021;0;28;0;1;525;3,2834;2,95;211,6223597;35,40697674;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2297;41;2;02/08/2021;0;30,5;0;0;525;3,2834;2,95;211,6223597;35,97674419;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2298;41;2;02/08/2021;0;42;0;1;525;3,2834;2,95;211,6223597;36,54651163;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2299;41;2;02/08/2021;0;27,3;0;1;525;3,2834;2,95;211,6223597;37,11627907;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2300;41;2;02/08/2021;0;21,3;0;1;525;3,2834;2,95;211,6223597;37,68604651;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2301;41;2;02/08/2021;0;30,1;0;0;525;3,2834;2,95;211,6223597;38,25581395;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2302;41;2;02/08/2021;0;54,3;1;0;525;3,2834;2,95;211,6223597;50,79069767;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2303;41;2;02/08/2021;0;28,4;0;0;525;3,2834;2,95;211,6223597;51,36046512;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2304;41;2;02/08/2021;0;29,5;0;0;525;3,2834;2,95;211,6223597;51,93023256;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2305;41;2;02/08/2021;0;26,3;0;1;525;3,2834;2,95;211,6223597;52,5;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2306;41;2;02/08/2021;0;38,1;0;0;525;3,2834;2,95;211,6223597;53,06976744;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2307;41;2;02/08/2021;0;31;0;0;525;3,2834;2,95;211,6223597;53,63953488;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2308;41;2;02/08/2021;0;38,1;0;0;525;3,2834;2,95;211,6223597;54,20930233;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2309;41;2;02/08/2021;0;28;0;1;525;3,2834;2,95;211,6223597;54,77906977;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2310;41;2;02/08/2021;0;35;0;0;525;3,2834;2,95;211,6223597;55,34883721;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2311;41;2;02/08/2021;0;37;0;0;525;3,2834;2,95;211,6223597;55,91860465;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2312;41;2;02/08/2021;0;34,2;0;0;525;3,2834;2,95;211,6223597;56,48837209;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2313;41;2;02/08/2021;0;30,3;0;0;525;3,2834;2,95;211,6223597;57,05813953;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2314;41;2;02/08/2021;0;12,3;0;1;525;3,2834;2,95;211,6223597;57,62790698;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2315;41;2;02/08/2021;0;27,1;0;1;525;3,2834;2,95;211,6223597;58,19767442;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2316;41;2;02/08/2021;0;27;0;1;525;3,2834;2,95;211,6223597;58,76744186;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2317;41;2;02/08/2021;0;23,2;0;1;525;3,2834;2,95;211,6223597;59,3372093;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2318;41;2;02/08/2021;0;32,2;0;1;525;3,2834;2,95;211,6223597;59,90697674;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2319;41;2;02/08/2021;0;25,7;0;0;525;3,2834;2,95;211,6223597;60,47674419;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2320;41;2;02/08/2021;0;28,7;0;0;525;3,2834;2,95;211,6223597;61,04651163;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2321;41;2;02/08/2021;0;31,5;0;0;525;3,2834;2,95;211,6223597;72,44186047;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2322;41;2;02/08/2021;0;28,5;0;1;525;3,2834;2,95;211,6223597;73,01162791;0;1;2;24,7595549;11,42643932
Galeus melastomus;Gmelastomus;2323;42;2;02/08/2021;1;52,4;1;0;478;3,467;2,9;109,8691735;34,09302326;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2324;42;2;02/08/2021;0;42,4;0;0;478;3,467;2,9;109,8691735;34,6627907;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2325;42;2;02/08/2021;0;56,2;1;1;478;3,467;2,9;109,8691735;35,23255814;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2326;42;2;02/08/2021;0;35,5;0;1;478;3,467;2,9;109,8691735;35,80232558;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2327;42;2;02/08/2021;0;36;0;0;478;3,467;2,9;109,8691735;36,37209302;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2328;42;2;02/08/2021;0;50,2;1;0;478;3,467;2,9;109,8691735;36,94186047;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2329;42;2;02/08/2021;0;27,5;0;0;478;3,467;2,9;109,8691735;37,51162791;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2330;42;2;02/08/2021;0;31,2;0;1;478;3,467;2,9;109,8691735;38,08139535;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2331;42;2;02/08/2021;0;29;0;0;478;3,467;2,9;109,8691735;38,65116279;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2332;42;2;02/08/2021;0;26,5;0;0;478;3,467;2,9;109,8691735;39,22093023;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2333;42;2;02/08/2021;0;33;0;0;478;3,467;2,9;109,8691735;39,79069767;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2334;42;2;02/08/2021;0;26,8;0;1;478;3,467;2,9;109,8691735;40,36046512;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2335;42;2;02/08/2021;0;51,1;0;1;478;3,467;2,9;109,8691735;40,93023256;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2336;42;2;02/08/2021;0;37,5;0;0;478;3,467;2,9;109,8691735;41,5;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2337;42;2;02/08/2021;0;29;0;0;478;3,467;2,9;109,8691735;42,06976744;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2338;42;2;02/08/2021;0;13,8;0;1;478;3,467;2,9;109,8691735;42,63953488;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2339;42;2;02/08/2021;0;32,5;0;0;478;3,467;2,9;109,8691735;43,20930233;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2340;42;2;02/08/2021;0;23;0;0;478;3,467;2,9;109,8691735;43,77906977;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2341;42;2;02/08/2021;0;29,4;0;0;478;3,467;2,9;109,8691735;44,34883721;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2342;42;2;02/08/2021;0;28;0;1;478;3,467;2,9;109,8691735;44,91860465;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2343;42;2;02/08/2021;0;30;0;1;478;3,467;2,9;109,8691735;45,48837209;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2344;42;2;02/08/2021;0;61,1;1;1;478;3,467;2,9;109,8691735;46,05813953;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2345;42;2;02/08/2021;0;50,5;1;0;478;3,467;2,9;109,8691735;46,62790698;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2346;42;2;02/08/2021;0;37,1;0;1;478;3,467;2,9;109,8691735;47,19767442;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2347;42;2;02/08/2021;0;33,4;0;0;478;3,467;2,9;109,8691735;47,76744186;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2348;42;2;02/08/2021;0;28,2;0;0;478;3,467;2,9;109,8691735;48,3372093;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2349;42;2;02/08/2021;0;34;0;0;478;3,467;2,9;109,8691735;48,90697674;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2350;42;2;02/08/2021;0;35,4;0;1;478;3,467;2,9;109,8691735;49,47674419;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2351;42;2;02/08/2021;0;30,5;0;0;478;3,467;2,9;109,8691735;50,04651163;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2352;42;2;02/08/2021;0;27,3;0;0;478;3,467;2,9;109,8691735;50,61627907;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2353;42;2;02/08/2021;0;27,4;0;0;478;3,467;2,9;109,8691735;51,18604651;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2354;42;2;02/08/2021;0;35,3;0;0;478;3,467;2,9;109,8691735;51,75581395;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2355;42;2;02/08/2021;0;21,3;0;1;478;3,467;2,9;109,8691735;52,3255814;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2356;42;2;02/08/2021;0;38;0;1;478;3,467;2,9;109,8691735;52,89534884;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2357;42;2;02/08/2021;0;32;0;0;478;3,467;2,9;109,8691735;53,46511628;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2358;42;2;02/08/2021;0;29;0;1;478;3,467;2,9;109,8691735;54,03488372;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2359;42;2;02/08/2021;0;29,5;0;0;478;3,467;2,9;109,8691735;54,60465116;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2360;42;2;02/08/2021;0;34;0;0;478;3,467;2,9;109,8691735;55,1744186;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2361;42;2;02/08/2021;0;34,8;0;0;478;3,467;2,9;109,8691735;55,74418605;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2362;42;2;02/08/2021;0;31,2;0;0;478;3,467;2,9;109,8691735;56,31395349;0,25;1;2;24,91886574;11,47873074
Galeus melastomus;Gmelastomus;2363;59;3;12/01/2022;0;16,5;0;0;307;2,9834;3,05;206,169561;77,85714286;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2364;59;3;12/01/2022;0;14,6;0;1;307;2,9834;3,05;206,169561;78,30357143;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2365;59;3;12/01/2022;0;18,5;0;1;307;2,9834;3,05;206,169561;78,75;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2366;59;3;12/01/2022;0;15;0;1;307;2,9834;3,05;206,169561;79,19642857;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2367;59;3;12/01/2022;0;10,1;0;1;307;2,9834;3,05;206,169561;79,64285714;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2368;59;3;12/01/2022;0;15,1;0;0;307;2,9834;3,05;206,169561;80,08928571;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2369;59;3;12/01/2022;0;15;0;0;307;2,9834;3,05;206,169561;80,53571429;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2370;59;3;12/01/2022;0;14,1;0;1;307;2,9834;3,05;206,169561;80,98214286;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2371;59;3;12/01/2022;0;13,6;0;1;307;2,9834;3,05;206,169561;81,42857143;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2372;59;3;12/01/2022;0;13;0;0;307;2,9834;3,05;206,169561;81,875;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2373;59;3;12/01/2022;0;17;0;0;307;2,9834;3,05;206,169561;82,32142857;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2374;59;3;12/01/2022;0;15,2;0;0;307;2,9834;3,05;206,169561;82,76785714;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2375;59;3;12/01/2022;0;15;0;1;307;2,9834;3,05;206,169561;83,21428571;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2376;59;3;12/01/2022;0;16,3;0;1;307;2,9834;3,05;206,169561;83,66071429;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2377;59;3;12/01/2022;0;13;0;0;307;2,9834;3,05;206,169561;84,10714286;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2378;59;3;12/01/2022;0;14,2;0;1;307;2,9834;3,05;206,169561;84,55357143;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2379;59;3;12/01/2022;0;14,6;0;1;307;2,9834;3,05;206,169561;85;0,63;1;1;13,45945471;-0,203229731
Galeus melastomus;Gmelastomus;2380;60;3;12/01/2022;0;12,4;0;1;301;3,5;3,05;132,0283567;85,43478261;1;2;2;12,94457178;-0,735190106
Galeus melastomus;Gmelastomus;2381;60;3;12/01/2022;0;17,1;0;0;301;3,5;3,05;132,0283567;86,08695652;1;2;2;12,94457178;-0,735190106
Galeus melastomus;Gmelastomus;2382;60;3;12/01/2022;0;12,6;0;0;301;3,5;3,05;132,0283567;86,73913043;1;2;2;12,94457178;-0,735190106
Galeus melastomus;Gmelastomus;2383;60;3;12/01/2022;0;13,8;0;1;301;3,5;3,05;132,0283567;87,39130435;1;2;2;12,94457178;-0,735190106
Galeus melastomus;Gmelastomus;2384;60;3;12/01/2022;0;17,2;0;0;301;3,5;3,05;132,0283567;88,04347826;1;2;2;12,94457178;-0,735190106
Galeus melastomus;Gmelastomus;2385;60;3;12/01/2022;0;18,8;0;1;301;3,5;3,05;132,0283567;88,69565217;1;2;2;12,94457178;-0,735190106
Galeus melastomus;Gmelastomus;2386;60;3;12/01/2022;0;14,6;0;0;301;3,5;3,05;132,0283567;89,34782609;1;2;2;12,94457178;-0,735190106
Galeus melastomus;Gmelastomus;2387;60;3;12/01/2022;0;16,4;0;1;301;3,5;3,05;132,0283567;90;1;2;2;12,94457178;-0,735190106
Galeus melastomus;Gmelastomus;2388;63;8;14/01/2022;0;55;1;0;605;5,868;2,3;169,779525;22,47368421;0,25;2;3;12,77242484;-0,570812082
Galeus melastomus;Gmelastomus;2389;63;8;14/01/2022;1;45,9;0;0;605;5,868;2,3;169,779525;22,8245614;0,25;2;3;12,77242484;-0,570812082
Galeus melastomus;Gmelastomus;2390;63;8;14/01/2022;0;48,3;0;0;605;5,868;2,3;169,779525;23,1754386;0,25;2;3;12,77242484;-0,570812082
Galeus melastomus;Gmelastomus;2391;63;8;14/01/2022;0;56,8;1;1;605;5,868;2,3;169,779525;23,52631579;0,25;2;3;12,77242484;-0,570812082
Galeus melastomus;Gmelastomus;2392;63;8;14/01/2022;1;53,9;1;0;605;5,868;2,3;169,779525;23,87719298;0,25;2;3;12,77242484;-0,570812082
Galeus melastomus;Gmelastomus;2393;63;8;14/01/2022;1;55,2;1;0;605;5,868;2,3;169,779525;24,22807018;0,25;2;3;12,77242484;-0,570812082
